x,y,r,g,b
21,33,255,255,255
22,33,255,255,255
23,33,255,255,255
24,33,255,255,255
25,33,255,255,255
26,33,255,255,255
27,33,255,255,255
28,33,255,255,255
29,33,255,255,255
30,33,255,255,255
31,33,255,255,255
32,33,255,255,255
33,33,255,255,255
34,33,255,255,255
35,33,255,255,255
36,33,255,255,255
37,33,255,255,255
38,33,255,255,255
39,33,255,255,255
40,33,255,255,255
41,33,255,255,255
42,33,254,254,254
43,33,255,255,255
44,33,192,192,192
45,33,147,147,147
46,33,172,172,172
47,33,141,141,141
48,33,137,137,137
49,33,151,151,151
50,33,183,183,183
51,33,195,195,195
52,33,215,215,215
53,33,225,225,225
54,33,224,224,224
55,33,234,234,234
56,33,229,229,229
57,33,231,231,231
58,33,234,234,234
59,33,233,233,233
60,33,228,228,228
61,33,221,221,221
62,33,211,211,211
63,33,204,204,204
64,33,210,210,210
65,33,216,216,216
66,33,213,213,213
67,33,210,210,210
68,33,197,197,197
69,33,218,218,218
70,33,231,231,231
71,33,215,215,215
72,33,198,198,198
73,33,167,167,167
74,33,109,109,109
75,33,92,92,92
76,33,82,82,82
77,33,103,103,103
78,33,120,120,120
79,33,153,153,153
80,33,171,171,171
81,33,183,183,183
82,33,181,181,181
83,33,179,179,179
84,33,176,176,176
85,33,163,163,163
86,33,168,168,168
87,33,177,177,177
88,33,157,157,157
89,33,134,134,134
90,33,113,113,113
91,33,80,80,80
92,33,68,68,68
93,33,62,62,62
94,33,69,69,69
95,33,62,62,62
96,33,56,56,56
97,33,56,56,56
98,33,168,168,168
99,33,255,255,255
100,33,252,252,252
101,33,255,255,255
102,33,255,255,255
103,33,255,255,255
104,33,255,255,255
105,33,255,255,255
106,33,255,255,255
107,33,255,255,255
108,33,255,255,255
109,33,255,255,255
110,33,255,255,255
111,33,255,255,255
112,33,255,255,255
113,33,255,255,255
114,33,255,255,255
115,33,255,255,255
116,33,255,255,255
117,33,255,255,255
118,33,255,255,255
119,33,255,255,255
120,33,255,255,255
121,33,255,255,255
122,33,255,255,255
123,33,255,255,255
124,33,255,255,255
125,33,255,255,255
126,33,255,255,255
127,33,255,255,255
128,33,255,255,255
129,33,255,255,255
130,33,255,255,255
131,33,255,255,255
132,33,255,255,255
133,33,255,255,255
134,33,255,255,255
135,33,255,255,255
136,33,255,255,255
137,33,255,255,255
138,33,255,255,255
139,33,255,255,255
140,33,255,255,255
0,34,255,255,255
1,34,255,255,255
2,34,255,255,255
3,34,255,255,255
4,34,255,255,255
5,34,255,255,255
6,34,255,255,255
7,34,255,255,255
8,34,255,255,255
9,34,255,255,255
10,34,255,255,255
11,34,255,255,255
12,34,255,255,255
13,34,255,255,255
14,34,255,255,255
15,34,255,255,255
16,34,255,255,255
17,34,255,255,255
18,34,255,255,255
19,34,255,255,255
20,34,255,255,255
21,34,255,255,255
22,34,255,255,255
23,34,255,255,255
24,34,255,255,255
25,34,255,255,255
26,34,255,255,255
27,34,255,255,255
28,34,255,255,255
29,34,255,255,255
30,34,255,255,255
31,34,255,255,255
32,34,255,255,255
33,34,255,255,255
34,34,255,255,255
35,34,255,255,255
36,34,255,255,255
37,34,255,255,255
38,34,255,255,255
39,34,255,255,255
40,34,255,255,255
41,34,255,255,255
42,34,254,254,254
43,34,255,255,255
44,34,221,221,221
45,34,161,161,161
46,34,181,181,181
47,34,155,155,155
48,34,129,129,129
49,34,145,145,145
50,34,179,179,179
51,34,189,189,189
52,34,213,213,213
53,34,230,230,230
54,34,232,232,232
55,34,232,232,232
56,34,232,232,232
57,34,232,232,232
58,34,233,233,233
59,34,233,233,233
60,34,232,232,232
61,34,226,226,226
62,34,217,217,217
63,34,220,220,220
64,34,221,221,221
65,34,207,207,207
66,34,211,211,211
67,34,210,210,210
68,34,225,225,225
69,34,227,227,227
70,34,240,240,240
71,34,230,230,230
72,34,207,207,207
73,34,171,171,171
74,34,107,107,107
75,34,104,104,104
76,34,100,100,100
77,34,108,108,108
78,34,128,128,128
79,34,158,158,158
80,34,191,191,191
81,34,194,194,194
82,34,197,197,197
83,34,204,204,204
84,34,206,206,206
85,34,202,202,202
86,34,197,197,197
87,34,186,186,186
88,34,165,165,165
89,34,148,148,148
90,34,102,102,102
91,34,75,75,75
92,34,64,64,64
93,34,59,59,59
94,34,72,72,72
95,34,55,55,55
96,34,57,57,57
97,34,69,69,69
98,34,197,197,197
99,34,255,255,255
100,34,253,253,253
101,34,255,255,255
102,34,255,255,255
103,34,255,255,255
104,34,255,255,255
105,34,255,255,255
106,34,255,255,255
107,34,255,255,255
108,34,255,255,255
109,34,255,255,255
110,34,255,255,255
111,34,255,255,255
112,34,255,255,255
113,34,255,255,255
114,34,255,255,255
115,34,255,255,255
116,34,255,255,255
117,34,255,255,255
118,34,255,255,255
119,34,255,255,255
120,34,255,255,255
121,34,255,255,255
122,34,255,255,255
123,34,255,255,255
124,34,255,255,255
125,34,255,255,255
126,34,255,255,255
127,34,255,255,255
128,34,255,255,255
129,34,255,255,255
130,34,255,255,255
131,34,255,255,255
132,34,255,255,255
133,34,255,255,255
134,34,255,255,255
135,34,255,255,255
136,34,255,255,255
137,34,255,255,255
138,34,255,255,255
139,34,255,255,255
140,34,255,255,255
0,35,255,255,255
1,35,255,255,255
2,35,255,255,255
3,35,255,255,255
4,35,255,255,255
5,35,255,255,255
6,35,255,255,255
7,35,255,255,255
8,35,255,255,255
9,35,255,255,255
10,35,255,255,255
11,35,255,255,255
12,35,255,255,255
13,35,255,255,255
14,35,255,255,255
15,35,255,255,255
16,35,255,255,255
17,35,255,255,255
18,35,255,255,255
19,35,255,255,255
20,35,255,255,255
21,35,255,255,255
22,35,255,255,255
23,35,255,255,255
24,35,255,255,255
25,35,255,255,255
26,35,255,255,255
27,35,255,255,255
28,35,255,255,255
29,35,255,255,255
30,35,255,255,255
31,35,255,255,255
32,35,255,255,255
33,35,255,255,255
34,35,255,255,255
35,35,255,255,255
36,35,255,255,255
37,35,255,255,255
38,35,255,255,255
39,35,255,255,255
40,35,255,255,255
41,35,255,255,255
42,35,254,254,254
43,35,255,255,255
44,35,240,240,240
45,35,181,181,181
46,35,188,188,188
47,35,178,178,178
48,35,145,145,145
49,35,132,132,132
50,35,171,171,171
51,35,189,189,189
52,35,201,201,201
53,35,220,220,220
54,35,226,226,226
55,35,226,226,226
56,35,230,230,230
57,35,234,234,234
58,35,234,234,234
59,35,230,230,230
60,35,230,230,230
61,35,224,224,224
62,35,221,221,221
63,35,224,224,224
64,35,215,215,215
65,35,204,204,204
66,35,208,208,208
67,35,219,219,219
68,35,230,230,230
69,35,222,222,222
70,35,238,238,238
71,35,235,235,235
72,35,220,220,220
73,35,177,177,177
74,35,110,110,110
75,35,98,98,98
76,35,116,116,116
77,35,111,111,111
78,35,132,132,132
79,35,160,160,160
80,35,184,184,184
81,35,196,196,196
82,35,213,213,213
83,35,211,211,211
84,35,212,212,212
85,35,206,206,206
86,35,187,187,187
87,35,162,162,162
88,35,174,174,174
89,35,134,134,134
90,35,89,89,89
91,35,68,68,68
92,35,59,59,59
93,35,52,52,52
94,35,71,71,71
95,35,65,65,65
96,35,55,55,55
97,35,75,75,75
98,35,219,219,219
99,35,255,255,255
100,35,253,253,253
101,35,255,255,255
102,35,255,255,255
103,35,255,255,255
104,35,255,255,255
105,35,255,255,255
106,35,255,255,255
107,35,255,255,255
108,35,255,255,255
109,35,255,255,255
110,35,255,255,255
111,35,255,255,255
112,35,255,255,255
113,35,255,255,255
114,35,255,255,255
115,35,255,255,255
116,35,255,255,255
117,35,255,255,255
118,35,255,255,255
119,35,255,255,255
120,35,255,255,255
121,35,255,255,255
122,35,255,255,255
123,35,255,255,255
124,35,255,255,255
125,35,255,255,255
126,35,255,255,255
127,35,255,255,255
128,35,255,255,255
129,35,255,255,255
130,35,255,255,255
131,35,255,255,255
132,35,255,255,255
133,35,255,255,255
134,35,255,255,255
135,35,255,255,255
136,35,255,255,255
137,35,255,255,255
138,35,255,255,255
139,35,255,255,255
140,35,255,255,255
0,36,255,255,255
1,36,255,255,255
2,36,255,255,255
3,36,255,255,255
4,36,255,255,255
5,36,255,255,255
6,36,255,255,255
7,36,255,255,255
8,36,255,255,255
9,36,255,255,255
10,36,255,255,255
11,36,255,255,255
12,36,255,255,255
13,36,255,255,255
14,36,255,255,255
15,36,255,255,255
16,36,255,255,255
17,36,255,255,255
18,36,255,255,255
19,36,255,255,255
20,36,255,255,255
21,36,255,255,255
22,36,255,255,255
23,36,255,255,255
24,36,255,255,255
25,36,255,255,255
26,36,255,255,255
27,36,255,255,255
28,36,255,255,255
29,36,255,255,255
30,36,255,255,255
31,36,255,255,255
32,36,255,255,255
33,36,255,255,255
34,36,255,255,255
35,36,255,255,255
36,36,255,255,255
37,36,255,255,255
38,36,255,255,255
39,36,255,255,255
40,36,255,255,255
41,36,255,255,255
42,36,255,255,255
43,36,255,255,255
44,36,250,250,250
45,36,183,183,183
46,36,190,190,190
47,36,179,179,179
48,36,151,151,151
49,36,122,122,122
50,36,157,157,157
51,36,179,179,179
52,36,187,187,187
53,36,210,210,210
54,36,223,223,223
55,36,223,223,223
56,36,222,222,222
57,36,222,222,222
58,36,229,229,229
59,36,232,232,232
60,36,230,230,230
61,36,219,219,219
62,36,214,214,214
63,36,221,221,221
64,36,210,210,210
65,36,206,206,206
66,36,216,216,216
67,36,229,229,229
68,36,230,230,230
69,36,226,226,226
70,36,240,240,240
71,36,243,243,243
72,36,216,216,216
73,36,169,169,169
74,36,116,116,116
75,36,94,94,94
76,36,107,107,107
77,36,129,129,129
78,36,134,134,134
79,36,157,157,157
80,36,183,183,183
81,36,188,188,188
82,36,195,195,195
83,36,198,198,198
84,36,199,199,199
85,36,176,176,176
86,36,162,162,162
87,36,183,183,183
88,36,156,156,156
89,36,111,111,111
90,36,85,85,85
91,36,61,61,61
92,36,55,55,55
93,36,56,56,56
94,36,75,75,75
95,36,72,72,72
96,36,55,55,55
97,36,91,91,91
98,36,242,242,242
99,36,255,255,255
100,36,254,254,254
101,36,255,255,255
102,36,255,255,255
103,36,255,255,255
104,36,255,255,255
105,36,255,255,255
106,36,255,255,255
107,36,255,255,255
108,36,255,255,255
109,36,255,255,255
110,36,255,255,255
111,36,255,255,255
112,36,255,255,255
113,36,255,255,255
114,36,255,255,255
115,36,255,255,255
116,36,255,255,255
117,36,255,255,255
118,36,255,255,255
119,36,255,255,255
120,36,255,255,255
121,36,255,255,255
122,36,255,255,255
123,36,255,255,255
124,36,255,255,255
125,36,255,255,255
126,36,255,255,255
127,36,255,255,255
128,36,255,255,255
129,36,255,255,255
130,36,255,255,255
131,36,255,255,255
132,36,255,255,255
133,36,255,255,255
134,36,255,255,255
135,36,255,255,255
136,36,255,255,255
137,36,255,255,255
138,36,255,255,255
139,36,255,255,255
140,36,255,255,255
0,37,255,255,255
1,37,255,255,255
2,37,255,255,255
3,37,255,255,255
4,37,255,255,255
5,37,255,255,255
6,37,255,255,255
7,37,255,255,255
8,37,255,255,255
9,37,255,255,255
10,37,255,255,255
11,37,255,255,255
12,37,255,255,255
13,37,255,255,255
14,37,255,255,255
15,37,255,255,255
16,37,255,255,255
17,37,255,255,255
18,37,255,255,255
19,37,255,255,255
20,37,255,255,255
21,37,255,255,255
22,37,255,255,255
23,37,255,255,255
24,37,255,255,255
25,37,255,255,255
26,37,255,255,255
27,37,255,255,255
28,37,255,255,255
29,37,255,255,255
30,37,255,255,255
31,37,255,255,255
32,37,255,255,255
33,37,255,255,255
34,37,255,255,255
35,37,255,255,255
36,37,255,255,255
37,37,255,255,255
38,37,255,255,255
39,37,255,255,255
40,37,255,255,255
41,37,255,255,255
42,37,255,255,255
43,37,255,255,255
44,37,254,254,254
45,37,185,185,185
46,37,181,181,181
47,37,183,183,183
48,37,152,152,152
49,37,129,129,129
50,37,144,144,144
51,37,164,164,164
52,37,182,182,182
53,37,205,205,205
54,37,221,221,221
55,37,222,222,222
56,37,219,219,219
57,37,214,214,214
58,37,216,216,216
59,37,225,225,225
60,37,224,224,224
61,37,215,215,215
62,37,213,213,213
63,37,214,214,214
64,37,211,211,211
65,37,219,219,219
66,37,212,212,212
67,37,230,230,230
68,37,228,228,228
69,37,223,223,223
70,37,235,235,235
71,37,243,243,243
72,37,216,216,216
73,37,166,166,166
74,37,125,125,125
75,37,98,98,98
76,37,88,88,88
77,37,109,109,109
78,37,134,134,134
79,37,156,156,156
80,37,176,176,176
81,37,184,184,184
82,37,192,192,192
83,37,187,187,187
84,37,177,177,177
85,37,175,175,175
86,37,191,191,191
87,37,165,165,165
88,37,121,121,121
89,37,100,100,100
90,37,73,73,73
91,37,62,62,62
92,37,57,57,57
93,37,52,52,52
94,37,73,73,73
95,37,68,68,68
96,37,50,50,50
97,37,110,110,110
98,37,255,255,255
99,37,254,254,254
100,37,255,255,255
101,37,255,255,255
102,37,255,255,255
103,37,255,255,255
104,37,255,255,255
105,37,255,255,255
106,37,255,255,255
107,37,255,255,255
108,37,255,255,255
109,37,255,255,255
110,37,255,255,255
111,37,255,255,255
112,37,255,255,255
113,37,255,255,255
114,37,255,255,255
115,37,255,255,255
116,37,255,255,255
117,37,255,255,255
118,37,255,255,255
119,37,255,255,255
120,37,255,255,255
121,37,255,255,255
122,37,255,255,255
123,37,255,255,255
124,37,255,255,255
125,37,255,255,255
126,37,255,255,255
127,37,255,255,255
128,37,255,255,255
129,37,255,255,255
130,37,255,255,255
131,37,255,255,255
132,37,255,255,255
133,37,255,255,255
134,37,255,255,255
135,37,255,255,255
136,37,255,255,255
137,37,255,255,255
138,37,255,255,255
139,37,255,255,255
140,37,255,255,255
0,38,255,255,255
1,38,255,255,255
2,38,255,255,255
3,38,255,255,255
4,38,255,255,255
5,38,255,255,255
6,38,255,255,255
7,38,255,255,255
8,38,255,255,255
9,38,255,255,255
10,38,255,255,255
11,38,255,255,255
12,38,255,255,255
13,38,255,255,255
14,38,255,255,255
15,38,255,255,255
16,38,255,255,255
17,38,255,255,255
18,38,255,255,255
19,38,255,255,255
20,38,255,255,255
21,38,255,255,255
22,38,255,255,255
23,38,255,255,255
24,38,255,255,255
25,38,255,255,255
26,38,255,255,255
27,38,255,255,255
28,38,255,255,255
29,38,255,255,255
30,38,255,255,255
31,38,255,255,255
32,38,255,255,255
33,38,255,255,255
34,38,255,255,255
35,38,255,255,255
36,38,255,255,255
37,38,255,255,255
38,38,255,255,255
39,38,255,255,255
40,38,255,255,255
41,38,255,255,255
42,38,255,255,255
43,38,254,254,254
44,38,255,255,255
45,38,218,218,218
46,38,171,171,171
47,38,182,182,182
48,38,155,155,155
49,38,129,129,129
50,38,143,143,143
51,38,156,156,156
52,38,177,177,177
53,38,189,189,189
54,38,212,212,212
55,38,218,218,218
56,38,221,221,221
57,38,223,223,223
58,38,220,220,220
59,38,223,223,223
60,38,224,224,224
61,38,218,218,218
62,38,218,218,218
63,38,222,222,222
64,38,223,223,223
65,38,199,199,199
66,38,207,207,207
67,38,224,224,224
68,38,220,220,220
69,38,223,223,223
70,38,229,229,229
71,38,243,243,243
72,38,220,220,220
73,38,188,188,188
74,38,148,148,148
75,38,100,100,100
76,38,63,63,63
77,38,69,69,69
78,38,106,106,106
79,38,153,153,153
80,38,173,173,173
81,38,185,185,185
82,38,196,196,196
83,38,195,195,195
84,38,184,184,184
85,38,168,168,168
86,38,147,147,147
87,38,136,136,136
88,38,121,121,121
89,38,90,90,90
90,38,60,60,60
91,38,55,55,55
92,38,55,55,55
93,38,51,51,51
94,38,74,74,74
95,38,76,76,76
96,38,60,60,60
97,38,177,177,177
98,38,255,255,255
99,38,253,253,253
100,38,255,255,255
101,38,255,255,255
102,38,255,255,255
103,38,255,255,255
104,38,255,255,255
105,38,255,255,255
106,38,255,255,255
107,38,255,255,255
108,38,255,255,255
109,38,255,255,255
110,38,255,255,255
111,38,255,255,255
112,38,255,255,255
113,38,255,255,255
114,38,255,255,255
115,38,255,255,255
116,38,255,255,255
117,38,255,255,255
118,38,255,255,255
119,38,255,255,255
120,38,255,255,255
121,38,255,255,255
122,38,255,255,255
123,38,255,255,255
124,38,255,255,255
125,38,255,255,255
126,38,255,255,255
127,38,255,255,255
128,38,255,255,255
129,38,255,255,255
130,38,255,255,255
131,38,255,255,255
132,38,255,255,255
133,38,255,255,255
134,38,255,255,255
135,38,255,255,255
136,38,255,255,255
137,38,255,255,255
138,38,255,255,255
139,38,255,255,255
140,38,255,255,255
0,39,255,255,255
1,39,255,255,255
2,39,255,255,255
3,39,255,255,255
4,39,255,255,255
5,39,255,255,255
6,39,255,255,255
7,39,255,255,255
8,39,255,255,255
9,39,255,255,255
10,39,255,255,255
11,39,255,255,255
12,39,255,255,255
13,39,255,255,255
14,39,255,255,255
15,39,255,255,255
16,39,255,255,255
17,39,255,255,255
18,39,255,255,255
19,39,255,255,255
20,39,255,255,255
21,39,255,255,255
22,39,255,255,255
23,39,255,255,255
24,39,255,255,255
25,39,255,255,255
26,39,255,255,255
27,39,255,255,255
28,39,255,255,255
29,39,255,255,255
30,39,255,255,255
31,39,255,255,255
32,39,255,255,255
33,39,255,255,255
34,39,255,255,255
35,39,255,255,255
36,39,255,255,255
37,39,255,255,255
38,39,255,255,255
39,39,255,255,255
40,39,255,255,255
41,39,255,255,255
42,39,255,255,255
43,39,255,255,255
44,39,254,254,254
45,39,254,254,254
46,39,194,194,194
47,39,181,181,181
48,39,163,163,163
49,39,149,149,149
50,39,141,141,141
51,39,134,134,134
52,39,167,167,167
53,39,173,173,173
54,39,206,206,206
55,39,211,211,211
56,39,215,215,215
57,39,217,217,217
58,39,221,221,221
59,39,226,226,226
60,39,223,223,223
61,39,219,219,219
62,39,220,220,220
63,39,212,212,212
64,39,205,205,205
65,39,208,208,208
66,39,214,214,214
67,39,215,215,215
68,39,220,220,220
69,39,221,221,221
70,39,229,229,229
71,39,243,243,243
72,39,224,224,224
73,39,195,195,195
74,39,125,125,125
75,39,85,85,85
76,39,64,64,64
77,39,43,43,43
78,39,93,93,93
79,39,143,143,143
80,39,154,154,154
81,39,164,164,164
82,39,179,179,179
83,39,175,175,175
84,39,165,165,165
85,39,138,138,138
86,39,126,126,126
87,39,125,125,125
88,39,113,113,113
89,39,77,77,77
90,39,56,56,56
91,39,49,49,49
92,39,49,49,49
93,39,55,55,55
94,39,77,77,77
95,39,75,75,75
96,39,103,103,103
97,39,249,249,249
98,39,255,255,255
99,39,254,254,254
100,39,255,255,255
101,39,255,255,255
102,39,255,255,255
103,39,255,255,255
104,39,255,255,255
105,39,255,255,255
106,39,255,255,255
107,39,255,255,255
108,39,255,255,255
109,39,255,255,255
110,39,255,255,255
111,39,255,255,255
112,39,255,255,255
113,39,255,255,255
114,39,255,255,255
115,39,255,255,255
116,39,255,255,255
117,39,255,255,255
118,39,255,255,255
119,39,255,255,255
120,39,255,255,255
121,39,255,255,255
122,39,255,255,255
123,39,255,255,255
124,39,255,255,255
125,39,255,255,255
126,39,255,255,255
127,39,255,255,255
128,39,255,255,255
129,39,255,255,255
130,39,255,255,255
131,39,255,255,255
132,39,255,255,255
133,39,255,255,255
134,39,255,255,255
135,39,255,255,255
136,39,255,255,255
137,39,255,255,255
138,39,255,255,255
139,39,255,255,255
140,39,255,255,255
0,40,255,255,255
1,40,255,255,255
2,40,255,255,255
3,40,255,255,255
4,40,255,255,255
5,40,255,255,255
6,40,255,255,255
7,40,255,255,255
8,40,255,255,255
9,40,255,255,255
10,40,255,255,255
11,40,255,255,255
12,40,255,255,255
13,40,255,255,255
14,40,255,255,255
15,40,255,255,255
16,40,255,255,255
17,40,255,255,255
